,S_0,S_1,E_0,E_1,Ia_0,Ia_1,Is_0,Is_1,H_0,H_1,U_0,U_1,R_0,R_1,D_0,D_1,Nw_0,Nw_1
84,0.8307274255796577,0.9263143824458974,0.017516876574844634,0.008016825429932435,0.011822045692465666,0.0020765452171504057,0.0030548494154619714,0.0050527482270456975,9.554916954759321e-05,0.0011118028317752414,6.657085509019512e-05,0.0013252674024617527,0.13659366107665633,0.05431752352281776,0.0001230216362764685,0.0017849049229196957,0.028068143170638903,0.044148800709286576
85,0.8260890763659995,0.9241454354029957,0.01774701842973909,0.008163210776549697,0.012007253292473359,0.0021189523162669682,0.003103663490650555,0.005157256557444977,9.742681590592977e-05,0.001139232031767166,6.81650775064108e-05,0.0013622200039273516,0.14076023812956587,0.05606422082992129,0.00012715839815981801,0.0018494720811272755,0.028886804460255933,0.04552958532452157
86,0.8214059022983095,0.9219433890354233,0.017965846147429826,0.0083064799984346,0.01218615074487189,0.0021608112729814754,0.0031508954612274776,0.0052605144061776635,9.927473189114598e-05,0.0011666968674655803,6.975791918810233e-05,0.0013995638189396287,0.14499079320188737,0.057846826965930694,0.00013137949519519273,0.001915717634647435,0.02971589148877821,0.04693509390019807
87,0.8166814609713181,0.9197094062207067,0.018172707137950016,0.008446289791444912,0.01235824968704074,0.0022020322112301974,0.0031964180400995902,0.005362303353441311,0.00010108879999107851,0.0011941548981845315,7.134683755513017e-05,0.0014372614872403188,0.14928304466120076,0.05966490119277993,0.0001356838648451423,0.0019836508449723902,0.030554864759137542,0.048364766920963816
88,0.8119194370788866,0.9174447318828793,0.01836698995582822,0.008582303499814963,0.012523058175637458,0.0022425220749825504,0.003240103450217161,0.005462397951827856,0.000102864930263193,0.0012215623616728545,7.29292046381614e-05,0.001475273323714654,0.15363454693585812,0.06151793010658035,0.00014007026867165947,0.002053278798527855,0.031403153529241855,0.04981798432027022
89,0.807123632452363,0.9151506927842241,0.01854811494458158,0.008714187724932211,0.012680097281585414,0.002282187020425348,0.003281827003345362,0.00556057058472797,0.00010459903139371199,0.0012488740637238646,7.450231896173258e-05,0.0015135573069434965,0.15804268967441162,0.0634053242509111,0.00014453729335815857,0.002124606264112352,0.032260159399420785,0.051294067937705023
90,0.8022979678844191,0.9128286979742584,0.018715533404597112,0.00884161176398721,0.012828900946979391,0.0023209324890909075,0.003321467043519912,0.005656591563920769,0.00010628700581977834,0.0012760433328454994,7.606340440416701e-05,0.001552069066770515,0.16250469695911274,0.0653264180980514,0.00014908335114827733,0.002197635711075742,0.033125256128250596,0.05279228159570347
91,0.7974464749021639,0.9104802417667865,0.01886869709826857,0.008964234489258831,0.012969054639725879,0.0023586695855044746,0.003358913056497875,0.005750241651742833,0.00010792463722856338,0.0013030213760083394,7.760962928231366e-05,0.001590761764476874,0.16701761934966017,0.06728046222896389,0.00015370668717328673,0.002272367137258661,0.03399779682368563,0.05431183802453478
92,0.7925732577012382,0.9081068875873936,0.019007122606794512,0.009081731846031523,0.01310014394213664,0.0023953068499957698,0.003394055416343516,0.005841296563031755,0.0001095078529148076,0.0013297588058365818,7.913811231174008e-05,0.0016295865315565099,0.17157836900261325,0.06926663384728929,0.00015840536564790253,0.0023487979688654424,0.03487710906049816,0.055851891116892406
93,0.7876824832200718,0.9057102655406635,0.019130387752775473,0.009193796346039309,0.013221762461429925,0.0024307512459794665,0.003426787121368619,0.005929529085185886,0.00011103271709957913,0.001356205714622435,8.064593230247749e-05,0.0016684925394787012,0.17618372352226894,0.07128403653935009,0.00016317727268362584,0.0024269229886810166,0.03576249738798796,0.057411537934553385
94,0.7827783832772784,0.9032920756140597,0.0192380991381156,0.009300123523979662,0.013333543673054666,0.002464913499192543,0.0034570103304005055,0.006014719431703161,0.00011249530951363206,0.0013823110249839392,8.213013941032068e-05,0.0017074269041007786,0.18083031800416116,0.07333169568046008,0.00016802012806624124,0.00250673432152059,0.03665324896167308,0.05898982576713403
95,0.7778652331420252,0.9008540821122876,0.019329913546504002,0.009400421049882323,0.013435150774972059,0.00249770653055321,0.003484634537298848,0.006096652527003151,0.0001138918184160281,0.0014080230164830888,8.358776634525169e-05,0.0017463348278108951,0.18551465693777472,0.07540855870767539,0.00017293147666457904,0.0025882212283047466,0.03754863354833165,0.060585749710767946
96,0.7729473270748634,0.8983981014634843,0.019405548423500972,0.009494414801923732,0.013526267500170585,0.0025290441249661115,0.003509574790733732,0.006175115719232643,0.00011521860212781617,0.0014332898727838362,8.501584229833866e-05,0.0017851599515940812,0.19023313906515626,0.07751350384381904,0.00017790870114947009,0.0026713702221965864,0.03844790612209901,0.06219825684685515
97,0.7680289728921373,0.8959260024639716,0.01946477063470719,0.00958184440039771,0.013606612902779569,0.002558843411791653,0.003531754815967692,0.006249903721644797,0.00011647215127447223,0.0014580595118684296,8.641140368277552e-05,0.001823844350886815,0.1949820561746758,0.07964533717695924,0.0001829490247756127,0.0027561649624800104,0.03935030996168137,0.06382624912388911
98,0.7631144751986514,0.8934397001918236,0.019507401031866083,0.009662465883402433,0.01367594107728577,0.002587025006766113,0.003551107087278848,0.00632081912761013,0.00011764911954937909,0.001482279857396292,8.777150704289962e-05,0.0018623287140307862,0.19975760546265117,0.08180279501296946,0.00018804951567503517,0.002842586206001536,0.04025507891628263,0.06546858568594191
99,0.7582081185533592,0.8909411484936649,0.01953331825191392,0.00973605449794792,0.013734039113957089,0.0026135128493149805,0.0035675725090775576,0.00638767233240616,0.00011874635560174158,0.0015058991574797018,8.909324152878044e-05,0.0019005525698219663,0.2045559048798862,0.0839845482732787,0.00019320709467597142,0.0029306118260860334,0.04116143982642112,0.06712408609639516
100,0.7533141522724821,0.8884323350476573,0.019542458692893592,0.00980240560110974,0.013780731380660653,0.0026382350586084125,0.0035811014338746326,0.006450283453536763,0.00011976091804976642,0.0015288661805454068,9.037374341075285e-05,0.0019384544442387712,0.20937300301930556,0.0861892034896757,0.00019841853932352376,0.0030202167246282602,0.04206861535066112,0.06879153309318528
