deaths_mean,deaths_lb,deaths_ub
15809.327540682109,8167.271235270046,22013.673195586533
16782.630263344552,8630.239535169254,23391.921920957087
17805.952811443,9117.76304785034,24840.658074266386
18880.69570604832,9630.997313819908,26361.613171278477
20008.165125089283,10171.13160017416,27956.344140242163
21189.556535334308,10739.384066066134,29626.20805199472
22425.93827504601,11336.997210394364,31372.336365247334
23718.234962523853,11963.366701454981,33195.610054371806
25067.21092747074,12619.797011484276,35102.32443137317
26473.453993285228,13309.04800238585,37094.30598069813
27937.360022377892,14032.378143081321,39165.32110939046
29459.118211869983,14791.029890345202,41315.025955622805
31038.697714179765,15586.218035062582,43542.71440253917
32675.835467641587,16419.117313617135,45847.3024942428
34370.026022419326,17290.84813059363,48227.31841164071
36120.51316631178,18202.46149854682,50680.89319362822
37926.283928582765,19154.923934121834,53205.75931843593
39786.06479349954,20149.100421161227,55799.251743397646
41698.32060739499,21185.73885658126,58458.31433318593
43661.25609444116,22265.453075009158,61179.50932855168
45672.82013276879,23388.70739985162,63959.03500627665
47730.7128678107,24555.801209404748,66792.74357028001
49832.39539537135,25797.79386180093,69676.16730818155
51975.10220005889,27157.987215685986,72604.5460175792
54155.85602405472,28572.81218805913,75572.85971303664
56371.485130901405,30041.787186548157,78575.86395338346
58618.642494770036,31564.121059343706,81608.1277394436
60893.8269091637,33138.70980593591,84664.0737481768
63193.40560068066,34764.13665975613,87738.01961076431
65513.63796668413,36438.676244645,90824.22061605891
67850.70033127502,38160.30389670163,93916.91193944891
70200.71090762761,39926.7082507889,97010.34998042666
72559.75523572936,41735.30767498314,100098.85372823015
74923.91134651238,43583.26960756407,103176.84351997505
77289.27434642772,45467.53404378323,106238.87810613024
79651.98035740847,47384.83864654867,109279.6884933841
82008.22932443174,49331.74592007988,112294.20915127627
84354.30652614537,51304.67190832452,115277.60601689448
86686.6026474259,53305.61027166204,118225.30070443932
89001.63221830296,55346.01743787411,121132.99120233553
91296.04999556569,57401.41298647076,123996.66849237135
93566.6657770551,59467.74106126481,126812.62987477287
95810.45696666691,61540.957858410875,129536.75261872684
98024.57930701434,63612.67384421559,132194.94443599496
100206.37543499413,65599.55280640555,134792.96284755645
102353.38178550657,67580.12607292566,137328.47040605202
104463.33325905561,69550.98095548623,139799.46750115277
106534.16612269905,71508.83338762357,142066.64875930897
108564.01936523705,73450.54450170547,144197.67145527806
110551.23415619099,75373.13408337743,146246.44477381132
112494.35208581534,77273.79238619606,148272.70921106823
114392.11178578257,78989.06492119242,150107.88995679104
116243.44442392039,80797.9910110634,151817.3310177913
118047.46828139917,82680.94827954093,153441.00977920936
119803.48207144476,84532.9521482777,154979.98106321567
121510.95773263912,86351.9733101968,156435.57385300656
123169.5324043711,88136.18268080392,157809.36514582328
124778.99990273066,89883.95037328335,159110.34818705486
126339.30192241378,91593.84420240452,160555.65653151012
127850.51872113568,93264.62469375231,161794.3070898294
129312.85961797088,94895.24083896683,162862.52860625982
130726.6537898459,96450.18583321237,164025.34890911038
132092.34061654622,97931.67414413921,165434.2308000627
133410.46040621234,99308.10642687272,166832.42827784264
134681.64489699758,100557.38377245325,168243.81433296044
135906.6085673565,101769.00119452935,169600.8366756388
137086.1396349192,102943.0489997558,170904.74583241466
138221.091654531,104079.71133500677,172151.73645788504
139312.375375082,105179.26022437654,173218.46926003165
140360.95122249573,106211.85619004036,174237.22404040443
141367.8215847028,107151.89827600186,175209.63878628614
142334.0240601879,108058.25705274995,176137.34895058925
143260.6250618137,108931.52763014604,176907.654472428
144148.71337138748,109772.34984735865,177389.56647195917
144999.39480274718,110581.39887591757,177831.7659311673
145813.7865937099,111359.38254054956,178482.0291295663
146593.01311294,112107.03448734888,179137.54989601258
147338.20078373735,112825.11242093187,179757.73454204763
148050.47429026532,113514.39015049144,180412.32864145737
148730.95291873193,114175.65683636098,181075.31346109317
149380.7472183443,114809.71098117734,181706.37024773652
150000.9560721025,115359.21609110635,182306.82037216998
150592.6638884154,115877.82183386784,182879.3513636833
151156.9383985635,116373.49105141156,183454.9429482609
151694.82861714682,116847.02934379294,184002.68530072307
152207.36305174022,117299.233409515,184162.77799371447
152695.5480023661,117730.88755334003,184300.66799186898
153160.3665327574,118142.76348614304,184531.38157366824
153602.77727987213,118535.61869239184,184937.4563258843
154023.71349782962,118910.19419295383,185404.5463571926
154424.08262740393,119267.21482683039,185863.35918486075
154804.76556450082,119607.388136213,186301.55239393088
155166.61649556117,120083.94756896465,186718.37677905028
155510.46241715716,120581.62238866894,187114.7620165841
155837.10336038144,121056.17568193165,187491.60579022736
156147.3121594632,121508.5174257693,187849.77597574418
156441.83476164978,121939.53834862233,188190.10999963124
156721.39038761123,122350.10359320825,188513.41429914924
156986.6717353142,122741.0584652334,188820.46614387986
157238.34556540078,123111.48722647155,189112.01409430464
157477.05283777893,123401.69283401061,189388.77647774626
157703.40947656747,123633.10652592627,189646.08120928297
157918.0066387322,123869.97465553798,189847.5114117633
158121.41145291194,124118.49693205219,190038.18472427112
158314.1676423645,124354.82301859069,190205.66599908122
158496.79601355095,124579.49759218076,190360.5764692329
158669.79507042855,124793.0451914185,190506.9773486834
158833.64194085996,124995.97096533347,190645.31551554293
158988.79252776082,125188.76079576198,190776.01592372687
159135.68277912922,125371.88234790301,190899.48196033918
159274.7289490127,125545.78515668558,191016.10021215322
159406.32849357993,125710.90126584782,191126.23423016694
159530.8606331002,125867.64549394738,191230.2311565128
159648.68704039234,126016.23114252131,191328.4200257061
159760.1520436152,126139.59670913534,191421.113065608
159865.58434806025,126256.60437526264,191508.6071043199
159965.29676906782,126367.56465980988,191591.1840264028
160059.58703063,126472.77478487862,191669.1109593997
160148.73862123198,126572.51821467472,191742.64082756708
160233.02112540294,126667.06684716567,191812.01400245496
160312.6908612931,126756.67914761114,191877.45843147885
160387.99167917366,126841.60243775655,191939.189886124
160459.15525033927,126922.07203713602,191997.41227828222
160526.40142044448,126998.31193988626,192052.3191480506
160589.93938757377,127070.53657434505,192104.09428065797
160649.96749021395,127138.95130065986,192152.9109494525
160706.67413946058,127203.74670308402,192198.93382730632
160760.23802644567,127265.11079581812,192242.31852559076
160810.82876379864,127323.21670281672,192283.21250456705
160858.60725179513,127378.23451798924,192321.75532587443
160903.72593026352,127430.32189736507,192358.07837768577
