deaths_mean,deaths_lb,deaths_ub
5213.267927649576,1394.740263439789,7745.831159460428
5508.851918190729,1467.0418644461752,8198.602294353968
5815.876789244747,1545.5154131868258,8668.292741895191
6134.25000671739,1630.7134773806156,9154.572776700781
6463.825750519634,1723.1934717654385,9657.013537661598
6804.403653741617,1823.5101125563788,10175.08565970093
7155.728107453756,1932.20755166226,10708.158941983344
7517.488193724218,2054.023978849559,11255.503676194458
7889.318187180011,2212.970997552623,11816.292714218078
8270.798745145601,2388.6322894813766,12388.625417427582
8661.458667906496,2578.6783893888705,12972.535596834652
9060.77728723677,2780.636791830786,13566.991785809998
9468.18742740801,2956.773923366126,14170.855953958862
9883.078883305117,3136.981849555563,14783.039989244666
10304.802397418569,3337.156590875614,15401.725371184526
10732.67404691892,3573.027060557446,16022.94712549776
11165.97998436686,3822.750884328112,16647.867168171033
