beta1,beta2,gammaH,gammaU,delta,ia0,e0,t1,is0
0.9125507856074766,0.5350636784683298,0.1520203338792573,0.1488017650085835,0.6566506597467626,3.2157849426287926e-07,2.906877121979045e-07,27.848613165531024,1.3088219700576278e-07
0.9194882182496515,0.5575174775073568,0.12126183500802641,0.07379898715212979,0.5873469283908872,7.466626914644145e-08,2.236873055546758e-07,29.105886116148923,4.993821020356354e-07
0.9428272078541525,0.5816343600239847,0.1638252912753887,0.14374352468038962,0.5745880420462212,2.763643990652815e-07,3.254986948639739e-07,29.901450975654797,2.2981161518301515e-07
0.898610296614601,0.5732942476862507,0.13469304784756383,0.13903533991048395,0.5627331121311863,4.5404150036161927e-07,1.7344471112956344e-07,28.63007328513249,5.379661500492179e-07
0.9070718197575693,0.600510923614197,0.1569658588365323,0.175725670936084,0.5606498543092543,4.714538062101605e-07,2.744743036319549e-07,29.20827377342222,3.922988312976289e-07
0.9934229489295596,0.5153880640950926,0.15137900064197765,0.1652017195674986,0.6390495728481745,2.6715959969735036e-07,2.7873323263060653e-07,27.292177649286025,1.0896112114305225e-07
1.046356284337722,0.6216727912302767,0.14434362539277648,0.13350371783642973,0.5132937634395731,3.3998925788689296e-07,3.546187736808876e-08,29.232030121457033,2.6119652413019767e-07
0.8279526759142902,0.5040580135815199,0.1389436587171967,0.1331296454553159,0.7206754121442107,4.4706243821728553e-07,1.6952489996753422e-07,26.009339377766587,2.9692867278677635e-07
0.8965072583662154,0.5834686148697833,0.09458340712238017,0.11458344648808791,0.5967544633290702,2.7727263192448094e-07,2.675754699207121e-07,29.67626822597697,3.0893106935047906e-07
0.8419545145614022,0.5339583241848578,0.16229556972774428,0.13990999355794206,0.637514793054655,5.11019861202641e-09,2.656548142815813e-07,28.616759820135712,6.315940222883293e-07
0.963624252465254,0.5413268442541843,0.16197494527786416,0.1361103399838529,0.6820185139559855,2.46593385766386e-07,3.153470544954486e-07,26.970245759769035,1.038927429382746e-09
0.8478800549675363,0.5169376777751389,0.191070489829843,0.1321830378471512,0.6953874219486083,4.157280516135859e-07,8.400283332326374e-08,26.01434419804866,3.6339989953223754e-07
0.9848815474474035,0.5241124914694191,0.14181691587383344,0.12484953822898907,0.7060465819463546,1.590030639889212e-07,3.976327177120282e-07,25.481912944772134,5.264507160499482e-10
0.8904154823486023,0.5242174801664472,0.17610326759164915,0.1647595041487825,0.7030234626567902,3.0388516306874396e-07,2.2914124996324534e-07,28.78597297381649,5.866768879296227e-08
1.1737312846303425,0.6062990369726281,0.14145773528387393,0.13908708639851716,0.5306574387904665,2.7510795197712414e-07,2.2274100207599577e-07,28.894982464748097,8.57791220126216e-09
1.0762364704290606,0.6032570127960665,0.11491953986782677,0.14566086591977623,0.5511881711903763,1.3376894068606691e-08,3.225305798535523e-07,29.33965167236034,1.4729344325453572e-07
0.7281393741523745,0.4229698500299315,0.19139235766217827,0.12576330461169694,0.8868388259416442,2.3306625006641237e-07,4.1245340937580374e-07,29.169051572421708,1.4562275814219502e-07
0.9306110103541337,0.5744304068536545,0.13226589207472197,0.15336549681362552,0.5913726365017685,4.4096120567171415e-07,2.9446456002991697e-07,25.470716697483624,3.229991142075969e-07
1.1047377748590645,0.7138839662321919,0.13717936036071632,0.10855600117248729,0.45150269869587567,2.1587487038000717e-07,3.1790582322853966e-07,29.097051828485817,2.0860443364943148e-07
0.8704703692250875,0.5530437604120726,0.1720215830849283,0.14334492974618054,0.6404280722787792,3.034954932536035e-07,3.97945306460671e-07,29.838044194097264,1.820773999374456e-07
0.894501360586303,0.5527221342632676,0.16087487998008068,0.16674252299027678,0.6302001009829477,1.5682996614424991e-07,2.543415548678255e-07,29.79270893617894,3.027709482716738e-07
0.8229135846977114,0.5153962515905819,0.1713785537266259,0.17320237269949937,0.6807897303566751,3.7546598942366663e-07,3.514739811004007e-07,28.62252266668328,3.1588769579450675e-07
1.14584146838824,0.7405659739716672,0.10566053152908447,0.18293909748917353,0.4109654355085859,2.9173950691080124e-07,3.098899330906717e-07,29.41451353533877,2.2444965255682155e-07
1.0109337225290314,0.5165484002985302,0.156590858969352,0.1411198720958699,0.6550271448872276,4.907983356456107e-07,6.278546047670108e-09,25.378885192205217,7.383667102109623e-08
1.122315126855145,0.7206332443212378,0.1712822265734787,0.1349883729136286,0.4276450011981323,1.7623249107515503e-07,2.576649581629351e-07,26.236256463857863,4.2652623450692253e-07
1.0745232671546736,0.5234837005897193,0.18446040875182387,0.1661838015124605,0.6206589922056791,1.6387500692093064e-07,3.2362458732836894e-08,28.64742607782894,1.2542563280969596e-07
0.9841008187154805,0.514371417624611,0.11583706180146613,0.13452043065673033,0.7177124220056806,5.5955817233669814e-08,3.4316499258015045e-07,26.725503465427877,4.020884549947088e-08
0.8193909358365873,0.5616012946372477,0.1426408104267965,0.14394356318482598,0.6195366518201275,2.859244772477594e-07,4.400794191566122e-07,29.176695907966447,5.004862399313001e-07
1.2678746420454625,0.6739183757621778,0.19008408103573096,0.0946165496631255,0.42436283321660945,1.6652376815750646e-07,4.962941375375972e-07,27.859524493874986,1.0388706461120082e-07
0.976296674553998,0.6488725230793007,0.09274434557342925,0.13396002320636746,0.5008504817159338,6.331464168779744e-07,1.79059339121979e-07,29.670991914818288,2.4253914528269187e-07
0.9575712126496514,0.5539225349903539,0.12064481988918488,0.14863761427179462,0.6044452418380488,6.714163244735958e-07,1.1730099804443423e-07,29.274203582306754,2.1860742340379823e-08
0.8872954982886856,0.559692872357239,0.10560965201372338,0.13554125178463694,0.5934758771918556,3.6125000781820826e-07,4.256825704331096e-07,29.895920252752546,2.910778856692548e-07
1.017747998544559,0.5443154236605233,0.18001079579899154,0.15134690747534824,0.6149508116121584,3.6235234671767106e-07,1.3005676586028394e-07,29.21799595809634,2.1216657129587932e-08
0.9292167625611506,0.552785336411295,0.18630175178463484,0.19128700027172388,0.6280165724389128,6.634051934014178e-08,4.954184419750093e-07,29.331518084825664,1.9720805921869195e-07
1.009201084472286,0.5446914868197517,0.08317531016025964,0.12222695735391448,0.6228101235327415,2.610016415336638e-07,4.327533826528879e-07,27.9550454995398,1.4084904602624428e-09
0.8316268930037296,0.5618902772260257,0.13743480068776018,0.1553061904428197,0.6190085177283474,3.9717245142323515e-07,4.801863330924447e-08,29.82292185484117,5.478755681844765e-07
0.901451984564127,0.5600000803263108,0.10405892137326578,0.19015260555928593,0.6310324492034215,2.895144317570019e-07,3.5311481475782514e-07,24.89685282824614,3.543762531343225e-07
0.8348248866698189,0.48727432454721625,0.19102123668999565,0.12853750016295848,0.7396331526274953,1.701047644945785e-07,5.022782354507208e-07,26.826151628686997,2.0437750574530867e-07
0.7268604208989119,0.4351795356352339,0.10536581118306262,0.14439025399900324,0.8422060895917989,2.1655657706108659e-07,4.454064071368612e-07,28.874925731009146,2.8994652126541497e-07
0.8804317075817674,0.5245089053734152,0.13450326406082952,0.13947611270815524,0.6531416974323072,2.739256571458684e-07,2.704414102576158e-07,29.64372741716602,2.4889838778615514e-07
1.1063136930297717,0.5672775019615263,0.1927250838324607,0.19994674403786053,0.561460210286769,1.8264333364722785e-07,2.88658213981655e-07,28.50140116940514,7.334456882108206e-08
1.3898144984442182,0.5993406764466279,0.12934806776462116,0.15114628681454126,0.5004335729438442,6.382781383458338e-08,3.5377919137047115e-07,26.434034360047214,7.168373004206635e-09
0.9661791593366094,0.579605411667608,0.1568416910720859,0.14765961195468813,0.5839076566912499,3.5450952380824125e-07,5.494061090421931e-07,29.394018705014346,7.856597909259756e-09
1.3322136654637449,0.756430740177371,0.13019620661377337,0.1893238084134597,0.3265669110781757,4.2850081057908845e-07,3.408044814047727e-07,29.98034715532468,2.0947920324618463e-07
0.8895615506585322,0.6546372970922847,0.1684380626141164,0.1861200892869393,0.494700888145008,5.24978734485604e-07,5.108171270009182e-07,29.84840194954905,6.132974297859992e-07
0.6866839110330369,0.4425195644153301,0.12306073318551822,0.17862161835238738,0.9088365536215177,3.709963910655173e-07,4.600522156345931e-07,27.00978517843093,1.1613410540830819e-07
1.129418351224888,0.5972448093877206,0.1410932869781067,0.11632206159731157,0.531334136692709,3.395718097631977e-07,3.04568846396984e-07,27.620199081407957,2.4815727872174517e-08
0.6578277628397181,0.40881982884253265,0.11489492472667406,0.16750045227090943,0.9619307967600657,1.2029776412026415e-07,5.883983864596549e-07,24.429107165310427,4.933570370195645e-07
0.9185613618630107,0.5451562508536939,0.17621480041421103,0.16758382827241572,0.6520110701863632,3.6970196843600224e-07,2.0705647106073722e-07,25.760041808878878,2.086743775263687e-07
0.79187046592072,0.4096907591434708,0.11037258093365569,0.12467017175962866,0.9757338305574725,5.704030116613219e-08,2.4274788785351443e-07,25.091827554919785,1.3953037162907523e-07
1.2185955656617269,0.5959689615086973,0.1371263149372415,0.11999372620463052,0.5319917742733504,9.859285751209465e-08,3.453469492600581e-07,28.00844679830541,1.7005478969582706e-08
0.9406574327898377,0.5803847237285934,0.1509753314587571,0.128548820414715,0.6112991564495813,2.948438824639508e-07,3.228896714508651e-07,26.344159793336953,1.9189091560640094e-07
1.1968629693990993,0.5669055000798846,0.14005802984921803,0.13963711832419204,0.6111574486348216,6.156773893565487e-08,3.001179863628769e-07,25.000793146160277,1.9531815075466066e-08
1.1276020089400673,0.6608153361798369,0.15513762327459102,0.14257431289030897,0.46361411219322174,2.6414485413411646e-07,1.0820807469560139e-07,28.206895200703368,2.609194203387682e-07
1.0229934176307747,0.6333729402509684,0.1571011294755441,0.18377133550273686,0.5414059811648019,4.0221186590671964e-07,9.727655701769969e-08,25.526927127571707,2.350081063125242e-07
1.055130164469377,0.5434075139165537,0.18076214550401362,0.15460074876410773,0.595172795771052,3.326001298029081e-07,3.304889358308226e-07,25.25354144030334,1.0862146490885009e-07
0.9135822160583317,0.5331203321309179,0.15073668379772087,0.1314463617047733,0.6600469432441998,3.065799835031261e-07,8.669988648495766e-08,29.194926135504517,1.7018468009348985e-07
0.9101867206864412,0.5266136414490031,0.1474692851636811,0.13597398185803142,0.6568651365257386,1.4189762630159898e-07,4.215258431575978e-07,25.693806477082195,3.252988076721773e-07
0.952587722555958,0.6061807457670524,0.08026810775603543,0.14933964120549073,0.566447590110178,3.324403721076994e-07,2.0786805722225934e-07,26.65496739194417,3.384923362856972e-07
0.7875294559699757,0.4598933191056038,0.12643744451531538,0.15086005172501835,0.7605643603189609,5.6417883071347036e-08,3.263330637133554e-07,29.9739868934967,4.1081695086848154e-07
1.2224737082639892,0.7388031795069749,0.13395486922937502,0.0859270164911089,0.40172635935230533,2.865903731395736e-07,3.317060891997837e-07,28.788512212992728,1.5333520720080626e-07
1.077759216501922,0.6823208354102769,0.15485537736203028,0.1496718652918908,0.473482458892902,3.2092037119341586e-07,4.2171360561552554e-07,29.845348199135003,1.1501309656884163e-07
1.113734282828163,0.5818378377060676,0.19570767885309664,0.08617223868032603,0.5555639103730984,4.085259852725995e-07,6.1492196872338e-08,28.089033423998316,3.869644151441206e-08
1.159360534850527,0.7352989675974175,0.1946249033653249,0.13298950632832454,0.4127433664789652,2.0038446804216997e-07,3.1755316211081146e-07,27.791823983063992,2.757290836056055e-07
0.8128378211442474,0.5338709164811358,0.19079541171302367,0.10262921395304214,0.6495329585801929,1.0166831863308216e-07,5.594313462084876e-07,27.010091533970535,6.547107836706943e-07
1.0361298757917534,0.577408909156355,0.13239483597511703,0.1199187324062447,0.5722086886860798,4.353312436972459e-07,1.634948423218102e-07,29.574727284539758,1.4761449675825853e-08
1.0219168076220537,0.6330148392416725,0.10987669819454235,0.14699269983532504,0.522531247780148,2.5758855371710673e-07,5.021562362461113e-07,29.71391098386455,8.418778137422915e-08
1.0777918288652377,0.6073169243652397,0.09625798318353743,0.13064676912496814,0.568149081238806,3.5894060613446414e-07,1.2410199023353135e-07,26.702611836758724,5.349719462794489e-08
0.8891931638859055,0.5487532273726641,0.15054691860774352,0.14071503841993507,0.6169351721543593,4.4855831311846106e-07,5.3747580510495e-07,28.946545601864855,1.439345694958867e-07
1.1780087020091035,0.7418111844902633,0.10491893790445939,0.12336584081331728,0.39604806153142946,3.274285157882657e-07,6.26343047813615e-07,29.139827317743013,1.1681254500441661e-07
1.3719361901061824,0.6840240433266248,0.15693834345169008,0.0906033039287363,0.45028828940876947,1.6627500864572982e-07,3.0219866338744607e-07,24.689799892815497,4.613932319409664e-08
1.0471672825808251,0.6243656348490472,0.12676831136956138,0.16959638065936491,0.5597099252349389,1.9155088998393448e-07,5.523207885804719e-07,25.80529574930837,5.3433030327949296e-08
1.1447945327271951,0.6429254696403789,0.18393164702809678,0.114249774226512,0.5225650815612495,2.5045650203184155e-07,4.033176126008033e-07,25.72355920236771,3.2634725049544845e-08
1.4353094380491784,0.9871778832391758,0.16993270760917076,0.17352826924446374,0.26603462099114417,2.934156829612685e-07,3.135529380575867e-07,15.398849713307124,6.0428772545503e-07
1.2486176863004452,0.7246009813585546,0.194919515117414,0.09146350208041698,0.4350097804648205,3.882579834339696e-07,8.292563597928381e-08,25.549345927455413,1.1808745856338026e-07
0.8795156221205875,0.5127638812867411,0.10937297454143402,0.12306529620396442,0.7042345491360189,3.309076359031335e-07,2.5202571480709426e-07,25.294974165510077,2.1117433617806216e-07
0.9094016757707721,0.5334550148440561,0.14669085995451486,0.12855702687211126,0.6826071810023819,2.2227992217909356e-07,7.281548898614967e-08,25.37152901926513,3.017491206185442e-07
0.9187665871242693,0.5494765031926478,0.11918831012860845,0.1718240585893893,0.6598645269742391,4.890582366892089e-07,2.3781244380229945e-07,27.009952222649247,1.6213569339155314e-08
1.0435981583205631,0.6293490737891897,0.14674435807457276,0.185244856440582,0.46464495952247464,4.0996251970114696e-07,2.4127423133896007e-07,29.533196469332893,3.975935815466911e-07
0.9927701739293058,0.5678079240252282,0.19584720127770244,0.1048984288713207,0.59928227043798,4.4534220858715165e-07,4.2069051491881343e-07,27.14079750942851,9.660406697503719e-09
1.277117292999252,0.687668968345728,0.09218496401068768,0.09762747876469016,0.4326537489222717,2.667086075411642e-07,1.9391028316306622e-07,25.934609751992866,1.48736744012714e-07
0.9551528831460709,0.5279516296603866,0.09925794444126909,0.11906011787133342,0.6785925504063095,2.2722925452977882e-07,2.4694875187822657e-07,26.782294083267637,9.864799850088461e-08
0.9028214167273596,0.4456647201822054,0.07798075809563686,0.16294132310390902,0.8799904424714876,4.218366913709434e-08,1.70263087246971e-07,25.40128255011648,9.426525976157872e-08
0.8948510492729018,0.6088414589307334,0.1464732701081565,0.16060828050776121,0.5348860922554107,2.6527029786669836e-07,2.848391120886417e-07,29.708202210608306,6.628528941668723e-07
1.0959322327484806,0.7654567455284037,0.1363493892885792,0.16623718852591432,0.3953662687498049,3.631881791678317e-07,2.0217022372936824e-07,26.180850792513873,5.577138667494786e-07
0.8145061010416995,0.49983555095232646,0.14276011861639012,0.14230616803804283,0.7219402970332081,1.5765115510410664e-07,4.035123733893403e-07,27.498981461534722,3.387228361801755e-07
0.8288626452995145,0.5148007571611354,0.0894521480835031,0.11022864587007042,0.7164727265115743,1.409678134799198e-07,2.0796323971829168e-07,28.260511535783916,3.3177268411537987e-07
0.9451699983531145,0.5670704780016416,0.1305068953682823,0.11712086669206442,0.6133358134677598,2.592934012608692e-07,3.572347667172055e-07,26.640126372649405,1.984398807421923e-07
0.9934302950493525,0.6124397202883243,0.1260929401071553,0.13508494985179173,0.5367485870647102,7.406967563015859e-08,3.7428109426486465e-07,29.22335931573342,3.0687053089854844e-07
0.8497027362568348,0.48226053048142364,0.0908673518998928,0.08340540567293123,0.7432623207486269,1.3194613515856597e-10,3.923284109859066e-07,28.626005935849463,2.562882652239283e-07
1.0879144417855966,0.6328821850214876,0.14865092230989677,0.1365470665939691,0.4948643574697586,1.19333712560668e-07,3.158244721100357e-07,29.6593285768178,2.1546970268733144e-07
