exposed_mean,exposed_lb,exposed_ub
311122.6563462366,284983.31251871295,395388.886904257
306662.19727761595,280458.3152358664,383909.803685509
302023.7014431092,275328.0977577001,381091.0016249425
297222.01920459134,269728.295084111,380303.6883038307
292271.9517578884,264362.78860980226,374500.8426374728
287188.1930748855,257366.03393635008,369249.40718612337
281985.2488646035,250594.88044992858,366988.86948787584
276677.39560006047,243983.8957528271,361631.64828829304
271278.6058178172,237290.30184595758,356970.0561762196
265802.4990335028,230629.50772279757,352546.70873375825
260262.31846184668,223438.657791227,348908.0943513168
254670.86697338606,216211.3663361125,344940.40297767427
249040.4775783754,208690.32116145128,340667.1629537111
243382.99701971325,200887.38584465673,336112.10071443225
237709.75301673065,192669.71932606754,331298.74495143
232031.53840903015,185206.04773356987,326249.929180295
226358.60097643096,176659.89854500996,320988.38404250797
220700.61818743305,168463.75170486263,315536.3096167028
215066.71338344348,160991.01531172707,309915.2204382004
209465.43401854485,153252.03399379755,304145.9873817108
203904.77101192926,144994.2316558006,298248.7733414337
198392.15248202073,137289.44377675137,292242.93765455316
192934.45453990478,129056.0964219544,286147.003293579
187538.01011710192,121283.31204582629,279978.6555671904
182208.62422627665,113704.23518746535,273754.7491235816
176951.5811237259,106468.85821937802,267491.1769817403
171771.66400919558,99403.21928229756,261202.97232365038
166673.1699070207,92193.93929405173,254904.26592250462
161659.93449711282,85083.90446268674,248608.2906166585
156735.34807112196,78785.18182598668,242327.4083129108
151902.370023166,72227.6539632722,236073.06483415878
147163.5524315251,64760.48093462357,229855.87310088667
142521.05889839464,58593.33520499547,223685.63156074146
137976.68785927354,53365.528154608095,217571.3439228356
133531.89285936224,47687.65519006405,211521.24833451567
129187.80356441077,41886.32189403486,205542.81964952048
124945.24410288272,36747.61414321989,199642.79674531549
120804.75868222764,32031.038865740033,193827.24045800732
116766.61860944922,26229.63783314635,188101.53895509435
112830.85358670425,21572.335429502622,182470.49187884084
108997.2597146595,17184.236767245748,176938.31894803487
105265.42628144631,13057.804558104457,171508.68525641534
101634.74482465663,9185.176596973994,166184.69382790153
98104.44280354158,5558.281234869413,160968.95236552847
94673.58065125287,2168.8292122189887,155863.6367931252
91341.06667047115,-991.5882933047542,150870.4922914844
88105.68674635576,-3931.4718537077715,145990.84334261087
84966.10217084225,-6659.395468773873,141225.6421072958
81920.87406826013,-9183.973873766285,136575.50735227228
