deaths_mean,deaths_lb,deaths_ub
1613.2647554013438,819.9736495084991,2179.2964053991686
1706.808169684715,855.9618630513954,2314.1124773665165
1805.3044300858328,893.4504015823485,2456.41266089905
1908.9625845947303,932.5203030253676,2606.517286776807
2017.9943279591973,973.2601682796642,2764.749826620185
2132.613274067442,1015.7668790513337,2931.435018755889
2253.034132588018,1060.146550930371,3106.8975305926274
2379.4717912681676,1106.5151892550878,3291.4601480791307
2512.1403593399577,1154.9996100526798,3485.442081328777
2651.252019483444,1205.7381396704855,3689.1567515850156
2797.015896482218,1258.881557280586,3902.9098055576674
2949.63672384146,1314.5936173374025,4126.996551769724
3109.3135550868096,1373.0518257913213,4361.699779348803
3276.238279510446,1434.4482677065832,4606.4559388288235
3450.594132924738,1498.9896556489907,4861.311858896479
3632.5541075135816,1566.898099323725,5127.402960099763
