date,UF,city,ibgeID,newCases,TOTAL,totalCasesPred
2020-02-25,SP,São Paulo/SP,3550308,1.0,1.0,1.0
2020-02-26,SP,São Paulo/SP,3550308,0.0,1.0,1.2571026153628764
2020-02-27,SP,São Paulo/SP,3550308,0.0,1.0,1.579811690555859
2020-02-28,SP,São Paulo/SP,3550308,0.0,1.0,1.9850068011943913
2020-02-29,SP,São Paulo/SP,3550308,1.0,2.0,2.4955041715080917
2020-03-01,SP,São Paulo/SP,3550308,0.0,2.0,3.1555798955657304
2020-03-02,SP,São Paulo/SP,3550308,0.0,2.0,3.977900926903862
2020-03-03,SP,São Paulo/SP,3550308,0.0,2.0,5.004598204592669
2020-03-04,SP,São Paulo/SP,3550308,1.0,3.0,6.320520728984945
2020-03-05,SP,São Paulo/SP,3550308,3.0,6.0,7.936955787823348
2020-03-06,SP,São Paulo/SP,3550308,4.0,10.0,10.016658329571444
2020-03-07,SP,São Paulo/SP,3550308,3.0,13.0,12.620513350771253
2020-03-08,SP,São Paulo/SP,3550308,2.0,15.0,15.848485132659963
2020-03-09,SP,São Paulo/SP,3550308,0.0,15.0,19.948549828375565
2020-03-10,SP,São Paulo/SP,3550308,3.0,18.0,25.081678542474368
2020-03-11,SP,São Paulo/SP,3550308,26.0,44.0,31.582720296380042
2020-03-12,SP,São Paulo/SP,3550308,18.0,62.0,39.680351571811535
2020-03-13,SP,São Paulo/SP,3550308,0.0,62.0,49.858900656017454
2020-03-14,SP,São Paulo/SP,3550308,0.0,62.0,62.710397033321996
2020-03-15,SP,São Paulo/SP,3550308,69.0,131.0,78.79182818320398
2020-03-16,SP,São Paulo/SP,3550308,14.0,145.0,98.99830390157784
2020-03-17,SP,São Paulo/SP,3550308,11.0,156.0,124.32182667793393
2020-03-18,SP,São Paulo/SP,3550308,72.0,228.0,156.2098248706679
2020-03-19,SP,São Paulo/SP,3550308,39.0,267.0,195.97702437400525
2020-03-20,SP,São Paulo/SP,3550308,99.0,366.0,246.00787641835356
2020-03-21,SP,São Paulo/SP,3550308,52.0,418.0,308.8215026786564
2020-03-22,SP,São Paulo/SP,3550308,165.0,583.0,387.700661649156
2020-03-23,SP,São Paulo/SP,3550308,104.0,687.0,486.71985465675783
2020-03-24,SP,São Paulo/SP,3550308,31.0,718.0,610.9251479946444
2020-03-25,SP,São Paulo/SP,3550308,15.0,733.0,766.8271361704483
2020-03-26,SP,São Paulo/SP,3550308,169.0,902.0,962.5303935802648
2020-03-27,SP,São Paulo/SP,3550308,142.0,1044.0,1208.1762467552064
2020-03-28,SP,São Paulo/SP,3550308,,,1516.4053894151573
2020-03-29,SP,São Paulo/SP,3550308,,,1903.275573935048
2020-03-30,SP,São Paulo/SP,3550308,,,2388.83676821844
2020-03-31,SP,São Paulo/SP,3550308,,,2998.0637239339526
2020-04-01,SP,São Paulo/SP,3550308,,,3762.396278481448
2020-04-02,SP,São Paulo/SP,3550308,,,4721.57523845814
2020-04-03,SP,São Paulo/SP,3550308,,,5925.145627954907
2020-04-04,SP,São Paulo/SP,3550308,,,7435.172072065849
2020-04-05,SP,São Paulo/SP,3550308,,,9329.535941821345
2020-03-05,ES,Vila Velha/ES,3205200,1.0,1.0,1.0
2020-03-06,ES,Vila Velha/ES,3205200,0.0,1.0,1.1523680897122963
2020-03-07,ES,Vila Velha/ES,3205200,0.0,1.0,1.327868172417896
2020-03-08,ES,Vila Velha/ES,3205200,0.0,1.0,1.529849136093585
2020-03-09,ES,Vila Velha/ES,3205200,0.0,1.0,1.762843897822777
2020-03-10,ES,Vila Velha/ES,3205200,0.0,1.0,2.0305711697887774
2020-03-11,ES,Vila Velha/ES,3205200,0.0,1.0,2.339108239572221
2020-03-12,ES,Vila Velha/ES,3205200,1.0,2.0,2.6943755891738577
2020-03-13,ES,Vila Velha/ES,3205200,0.0,2.0,3.104610100517873
2020-03-14,ES,Vila Velha/ES,3205200,0.0,2.0,3.5774523667068614
2020-03-15,ES,Vila Velha/ES,3205200,0.0,2.0,4.121170512028949
2020-03-16,ES,Vila Velha/ES,3205200,4.0,6.0,4.7489002108401
2020-03-17,ES,Vila Velha/ES,3205200,0.0,6.0,5.47197012376663
2020-03-18,ES,Vila Velha/ES,3205200,1.0,7.0,6.303450661852606
2020-03-19,ES,Vila Velha/ES,3205200,0.0,7.0,7.263503740446786
2020-03-20,ES,Vila Velha/ES,3205200,0.0,7.0,8.36894755539473
2020-03-21,ES,Vila Velha/ES,3205200,4.0,11.0,9.640023518150189
2020-03-22,ES,Vila Velha/ES,3205200,0.0,11.0,11.105663520095876
2020-03-23,ES,Vila Velha/ES,3205200,2.0,13.0,12.79305713190962
2020-03-24,ES,Vila Velha/ES,3205200,4.0,17.0,14.738988745039315
2020-03-25,ES,Vila Velha/ES,3205200,0.0,17.0,16.978772406420347
2020-03-26,ES,Vila Velha/ES,3205200,3.0,20.0,19.561030383584402
2020-03-27,ES,Vila Velha/ES,3205200,1.0,21.0,22.53394893660698
2020-03-28,ES,Vila Velha/ES,3205200,,,25.957820722296933
2020-03-29,ES,Vila Velha/ES,3205200,,,29.90115937176411
2020-03-30,ES,Vila Velha/ES,3205200,,,34.44532625712965
2020-03-31,ES,Vila Velha/ES,3205200,,,39.6779154425498
2020-04-01,ES,Vila Velha/ES,3205200,,,45.706519147596275
2020-04-02,ES,Vila Velha/ES,3205200,,,52.64827316606175
2020-04-03,ES,Vila Velha/ES,3205200,,,60.64335737760024
2020-04-04,ES,Vila Velha/ES,3205200,,,69.85260046169866
2020-04-05,ES,Vila Velha/ES,3205200,,,80.45987611481367
2020-03-06,BA,Feira de Santana/BA,2910800,1.0,1.0,1.0
2020-03-07,BA,Feira de Santana/BA,2910800,1.0,2.0,1.1185540987880942
2020-03-08,BA,Feira de Santana/BA,2910800,0.0,2.0,1.2511262694756606
2020-03-09,BA,Feira de Santana/BA,2910800,0.0,2.0,1.3993003043374543
2020-03-10,BA,Feira de Santana/BA,2910800,0.0,2.0,1.5651646894405489
2020-03-11,BA,Feira de Santana/BA,2910800,1.0,3.0,1.7504872387097135
2020-03-12,BA,Feira de Santana/BA,2910800,0.0,3.0,1.95795084861427
2020-03-13,BA,Feira de Santana/BA,2910800,1.0,4.0,2.1899975358968353
2020-03-14,BA,Feira de Santana/BA,2910800,0.0,4.0,2.4491065956291527
2020-03-15,BA,Feira de Santana/BA,2910800,1.0,5.0,2.7393502074357383
2020-03-16,BA,Feira de Santana/BA,2910800,0.0,5.0,3.0647693239843803
2020-03-17,BA,Feira de Santana/BA,2910800,0.0,5.0,3.428807261859421
2020-03-18,BA,Feira de Santana/BA,2910800,0.0,5.0,3.8349099871841186
2020-03-19,BA,Feira de Santana/BA,2910800,0.0,5.0,4.289109855281869
2020-03-20,BA,Feira de Santana/BA,2910800,1.0,6.0,4.7984825232356005
2020-03-21,BA,Feira de Santana/BA,2910800,0.0,6.0,5.368471877966797
2020-03-22,BA,Feira de Santana/BA,2910800,0.0,6.0,6.004521806396942
2020-03-23,BA,Feira de Santana/BA,2910800,0.0,6.0,6.714689856475178
2020-03-24,BA,Feira de Santana/BA,2910800,2.0,8.0,7.510409995362063
2020-03-25,BA,Feira de Santana/BA,2910800,0.0,8.0,8.400488192089446
2020-03-26,BA,Feira de Santana/BA,2910800,1.0,9.0,9.394448417931764
2020-03-27,BA,Feira de Santana/BA,2910800,0.0,9.0,10.50785850387416
2020-03-28,BA,Feira de Santana/BA,2910800,,,11.754253658205066
2020-03-29,BA,Feira de Santana/BA,2910800,,,13.14629211813556
2020-03-30,BA,Feira de Santana/BA,2910800,,,14.702234332407798
2020-03-31,BA,Feira de Santana/BA,2910800,,,16.44391851584996
2020-04-01,BA,Feira de Santana/BA,2910800,,,18.390305027823533
2020-04-02,BA,Feira de Santana/BA,2910800,,,20.568273431290844
2020-04-03,BA,Feira de Santana/BA,2910800,,,23.00546376089986
2020-04-04,BA,Feira de Santana/BA,2910800,,,25.728380211084396
2020-04-05,BA,Feira de Santana/BA,2910800,,,28.77611435317253
2020-03-07,RJ,Rio de Janeiro/RJ,3304557,1.0,1.0,1.0
2020-03-08,RJ,Rio de Janeiro/RJ,3304557,1.0,2.0,1.3681230780291003
2020-03-09,RJ,Rio de Janeiro/RJ,3304557,4.0,6.0,1.8699950669982257
2020-03-10,RJ,Rio de Janeiro/RJ,3304557,0.0,6.0,2.5545485519394813
2020-03-11,RJ,Rio de Janeiro/RJ,3304557,6.0,12.0,3.491907035674743
2020-03-12,RJ,Rio de Janeiro/RJ,3304557,2.0,14.0,4.803776437351966
2020-03-13,RJ,Rio de Janeiro/RJ,3304557,3.0,17.0,6.562278358789989
2020-03-14,RJ,Rio de Janeiro/RJ,3304557,5.0,22.0,9.012373555041258
2020-03-15,RJ,Rio de Janeiro/RJ,3304557,0.0,22.0,12.290171317817528
2020-03-16,RJ,Rio de Janeiro/RJ,3304557,7.0,29.0,16.78088343405798
2020-03-17,RJ,Rio de Janeiro/RJ,3304557,3.0,32.0,22.93522851947506
2020-03-18,RJ,Rio de Janeiro/RJ,3304557,23.0,55.0,31.310704753625185
2020-03-19,RJ,Rio de Janeiro/RJ,3304557,1.0,56.0,42.75361077551493
2020-03-20,RJ,Rio de Janeiro/RJ,3304557,38.0,94.0,58.34076543983287
2020-03-21,RJ,Rio de Janeiro/RJ,3304557,9.0,103.0,79.61046470964921
2020-03-22,RJ,Rio de Janeiro/RJ,3304557,67.0,170.0,108.51753252147289
2020-03-23,RJ,Rio de Janeiro/RJ,3304557,42.0,212.0,147.8790214185273
2020-03-24,RJ,Rio de Janeiro/RJ,3304557,64.0,276.0,201.57617644109197
2020-03-25,RJ,Rio de Janeiro/RJ,3304557,56.0,332.0,274.7592244770316
2020-03-26,RJ,Rio de Janeiro/RJ,3304557,37.0,369.0,374.47145282510934
2020-03-27,RJ,Rio de Janeiro/RJ,3304557,62.0,431.0,510.35223927062304
2020-03-28,RJ,Rio de Janeiro/RJ,3304557,,,695.5150830899632
2020-03-29,RJ,Rio de Janeiro/RJ,3304557,,,947.7989509827222
2020-03-30,RJ,Rio de Janeiro/RJ,3304557,,,1291.5968085297818
2020-03-31,RJ,Rio de Janeiro/RJ,3304557,,,1759.8279469595009
2020-04-01,RJ,Rio de Janeiro/RJ,3304557,,,2397.605807441215
2020-04-02,RJ,Rio de Janeiro/RJ,3304557,,,3266.3743916247804
2020-04-03,RJ,Rio de Janeiro/RJ,3304557,,,4449.471399165611
2020-04-04,RJ,Rio de Janeiro/RJ,3304557,,,6060.183049389588
2020-04-05,RJ,Rio de Janeiro/RJ,3304557,,,8252.259902140599
2020-03-07,DF,Brasília/DF,5300108,1.0,1.0,1.0
2020-03-08,DF,Brasília/DF,5300108,0.0,1.0,1.3330079290694703
2020-03-09,DF,Brasília/DF,5300108,0.0,1.0,1.7756759561310311
2020-03-10,DF,Brasília/DF,5300108,1.0,2.0,2.3620753830055174
2020-03-11,DF,Brasília/DF,5300108,0.0,2.0,3.145864150449487
2020-03-12,DF,Brasília/DF,5300108,1.0,3.0,4.179367892007039
2020-03-13,DF,Brasília/DF,5300108,0.0,3.0,5.551885945098357
2020-03-14,DF,Brasília/DF,5300108,5.0,8.0,7.387382302145621
2020-03-15,DF,Brasília/DF,5300108,6.0,14.0,9.819879578412975
2020-03-16,DF,Brasília/DF,5300108,5.0,19.0,13.068342764011843
2020-03-17,DF,Brasília/DF,5300108,7.0,26.0,17.368835167082594
2020-03-18,DF,Brasília/DF,5300108,10.0,36.0,23.111364776011285
2020-03-19,DF,Brasília/DF,5300108,48.0,84.0,30.705901602164765
2020-03-20,DF,Brasília/DF,5300108,24.0,108.0,40.80840922219725
2020-03-21,DF,Brasília/DF,5300108,4.0,112.0,54.25957697939176
2020-03-22,DF,Brasília/DF,5300108,22.0,134.0,72.11585574570817
2020-03-23,DF,Brasília/DF,5300108,12.0,146.0,95.85331973122643
2020-03-24,DF,Brasília/DF,5300108,31.0,177.0,127.40579261947457
2020-03-25,DF,Brasília/DF,5300108,18.0,195.0,169.33559249848122
2020-03-26,DF,Brasília/DF,5300108,8.0,203.0,225.0470914277234
2020-03-27,DF,Brasília/DF,5300108,39.0,242.0,299.0896029691265
2020-03-28,DF,Brasília/DF,5300108,,,397.4536764043964
2020-03-29,DF,Brasília/DF,5300108,,,528.1540439534662
2020-03-30,DF,Brasília/DF,5300108,,,701.8195354506622
2020-03-31,DF,Brasília/DF,5300108,,,932.4402248375977
2020-04-01,DF,Brasília/DF,5300108,,,1238.7728691673847
2020-04-02,DF,Brasília/DF,5300108,,,1645.6265806055076
2020-04-03,DF,Brasília/DF,5300108,,,2185.834768853877
2020-04-04,DF,Brasília/DF,5300108,,,2902.8844868541423
2020-04-05,DF,Brasília/DF,5300108,,,3854.297087232744
2020-03-08,AL,Maceió/AL,2704302,1.0,1.0,1.0
2020-03-09,AL,Maceió/AL,2704302,0.0,1.0,1.1328076278272303
2020-03-10,AL,Maceió/AL,2704302,0.0,1.0,1.2831997371024306
2020-03-11,AL,Maceió/AL,2704302,0.0,1.0,1.4533991952581626
2020-03-12,AL,Maceió/AL,2704302,0.0,1.0,1.6463838647118256
2020-03-13,AL,Maceió/AL,2704302,0.0,1.0,1.86479679013643
2020-03-14,AL,Maceió/AL,2704302,0.0,1.0,2.112541151890382
2020-03-15,AL,Maceió/AL,2704302,0.0,1.0,2.3931479772410604
2020-03-16,AL,Maceió/AL,2704302,0.0,1.0,2.710178628172966
2020-03-17,AL,Maceió/AL,2704302,0.0,1.0,3.069854823124354
2020-03-18,AL,Maceió/AL,2704302,0.0,1.0,3.478698278393949
2020-03-19,AL,Maceió/AL,2704302,3.0,4.0,3.942007240341096
2020-03-20,AL,Maceió/AL,2704302,2.0,6.0,4.465079955325142
2020-03-21,AL,Maceió/AL,2704302,1.0,7.0,5.056851097372617
2020-03-22,AL,Maceió/AL,2704302,0.0,7.0,5.729835941498045
2020-03-23,AL,Maceió/AL,2704302,0.0,7.0,6.492961407820802
2020-03-24,AL,Maceió/AL,2704302,2.0,9.0,7.355127525061314
2020-03-25,AL,Maceió/AL,2704302,0.0,9.0,8.328240528837245
2020-03-26,AL,Maceió/AL,2704302,0.0,9.0,9.432886789205554
2020-03-27,AL,Maceió/AL,2704302,0.0,9.0,10.684795601248945
2020-03-28,AL,Maceió/AL,2704302,,,12.10018582473476
2020-03-29,AL,Maceió/AL,2704302,,,13.706238325188293
2020-03-30,AL,Maceió/AL,2704302,,,15.527592860966859
2020-03-31,AL,Maceió/AL,2704302,,,17.586851153462465
2020-04-01,AL,Maceió/AL,2704302,,,19.91766608218052
2020-04-02,AL,Maceió/AL,2704302,,,22.5600743780312
2020-04-03,AL,Maceió/AL,2704302,,,25.549902177124107
2020-04-04,AL,Maceió/AL,2704302,,,28.939606457588866
2020-04-05,AL,Maceió/AL,2704302,,,32.779542481450775
2020-03-08,SP,Santana de Parnaíba/SP,3547304,1.0,1.0,1.0
2020-03-09,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.0790180084178904
2020-03-10,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.1642695287273774
2020-03-11,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.256225512546236
2020-03-12,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.3554813757335689
2020-03-13,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.462490683221979
2020-03-14,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.5779769462418773
2020-03-15,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.7026050289359949
2020-03-16,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.8370397954470616
2020-03-17,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,1.9821200411184396
2020-03-18,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,2.1388310115425857
2020-03-19,SP,Santana de Parnaíba/SP,3547304,0.0,1.0,2.3079960459993076
2020-03-20,SP,Santana de Parnaíba/SP,3547304,1.0,2.0,2.49043779474514
2020-03-21,SP,Santana de Parnaíba/SP,3547304,0.0,2.0,2.6870880841073843
2020-03-22,SP,Santana de Parnaíba/SP,3547304,0.0,2.0,2.8994648378279546
2020-03-23,SP,Santana de Parnaíba/SP,3547304,0.0,2.0,3.1287809626738774
2020-03-24,SP,Santana de Parnaíba/SP,3547304,0.0,2.0,3.3761788719550525
2020-03-25,SP,Santana de Parnaíba/SP,3547304,2.0,4.0,3.6428103080076726
2020-03-26,SP,Santana de Parnaíba/SP,3547304,2.0,6.0,3.9305489450768647
2020-03-27,SP,Santana de Parnaíba/SP,3547304,0.0,6.0,4.24132169824985
2020-03-28,SP,Santana de Parnaíba/SP,3547304,,,4.576728241709004
2020-03-29,SP,Santana de Parnaíba/SP,3547304,,,4.938368249636702
2020-03-30,SP,Santana de Parnaíba/SP,3547304,,,5.3282592390317145
2020-03-31,SP,Santana de Parnaíba/SP,3547304,,,5.749397802882908
2020-04-01,SP,Santana de Parnaíba/SP,3547304,,,6.20406571290144
2020-04-02,SP,Santana de Parnaíba/SP,3547304,,,6.694497276946311
2020-04-03,SP,Santana de Parnaíba/SP,3547304,,,7.2230195967962105
2020-04-04,SP,Santana de Parnaíba/SP,3547304,,,7.793349777931135
2020-04-05,SP,Santana de Parnaíba/SP,3547304,,,8.408950355686217
2020-03-08,MG,Divinópolis/MG,3122306,1.0,1.0,1.0
2020-03-09,MG,Divinópolis/MG,3122306,0.0,1.0,1.033852107455463
2020-03-10,MG,Divinópolis/MG,3122306,0.0,1.0,1.0688493916210722
2020-03-11,MG,Divinópolis/MG,3122306,0.0,1.0,1.1050290539944794
2020-03-12,MG,Divinópolis/MG,3122306,0.0,1.0,1.142436511794561
2020-03-13,MG,Divinópolis/MG,3122306,0.0,1.0,1.1811095408865144
2020-03-14,MG,Divinópolis/MG,3122306,0.0,1.0,1.2211002052178985
2020-03-15,MG,Divinópolis/MG,3122306,0.0,1.0,1.2624543588625106
2020-03-16,MG,Divinópolis/MG,3122306,0.0,1.0,1.3052178558941478
2020-03-17,MG,Divinópolis/MG,3122306,0.0,1.0,1.3494365503866084
2020-03-18,MG,Divinópolis/MG,3122306,0.0,1.0,1.395156296413689
2020-03-19,MG,Divinópolis/MG,3122306,0.0,1.0,1.442422948049187
2020-03-20,MG,Divinópolis/MG,3122306,0.0,1.0,1.4912823593669007
2020-03-21,MG,Divinópolis/MG,3122306,0.0,1.0,1.5417803844406266
2020-03-22,MG,Divinópolis/MG,3122306,0.0,1.0,1.5939640590361817
2020-03-23,MG,Divinópolis/MG,3122306,0.0,1.0,1.6479268414202721
2020-03-24,MG,Divinópolis/MG,3122306,0.0,1.0,1.7037490341890902
2020-03-25,MG,Divinópolis/MG,3122306,0.0,1.0,1.761489783752042
2020-03-26,MG,Divinópolis/MG,3122306,1.0,2.0,1.8212082365185347
2020-03-27,MG,Divinópolis/MG,3122306,3.0,5.0,1.8829635388979746
2020-03-28,MG,Divinópolis/MG,3122306,,,1.946814837299768
2020-03-29,MG,Divinópolis/MG,3122306,,,2.012821278133322
2020-03-30,MG,Divinópolis/MG,3122306,,,2.0810420078080427
2020-03-31,MG,Divinópolis/MG,3122306,,,2.1515361727333375
2020-04-01,MG,Divinópolis/MG,3122306,,,2.224362990591915
2020-04-02,MG,Divinópolis/MG,3122306,,,2.299650009790121
2020-04-03,MG,Divinópolis/MG,3122306,,,2.3775324722752558
2020-04-04,MG,Divinópolis/MG,3122306,,,2.458093184619184
2020-04-05,MG,Divinópolis/MG,3122306,,,2.5414149533937724
2020-03-09,RJ,Niterói/RJ,3303302,1.0,1.0,0.9999999999999999
2020-03-10,RJ,Niterói/RJ,3303302,0.0,1.0,1.2138646414829652
2020-03-11,RJ,Niterói/RJ,3303302,0.0,1.0,1.4732051173338139
2020-03-12,RJ,Niterói/RJ,3303302,0.0,1.0,1.7872096105155504
2020-03-13,RJ,Niterói/RJ,3303302,0.0,1.0,2.1689889694930233
2020-03-14,RJ,Niterói/RJ,3303302,0.0,1.0,2.62980965382113
2020-03-15,RJ,Niterói/RJ,3303302,0.0,1.0,3.1886970569146906
2020-03-16,RJ,Niterói/RJ,3303302,0.0,1.0,3.868187643524251
2020-03-17,RJ,Niterói/RJ,3303302,5.0,6.0,4.692533118607311
2020-03-18,RJ,Niterói/RJ,3303302,0.0,6.0,5.692257203416582
2020-03-19,RJ,Niterói/RJ,3303302,1.0,7.0,6.906070988010766
2020-03-20,RJ,Niterói/RJ,3303302,3.0,10.0,8.375080126831074
2020-03-21,RJ,Niterói/RJ,3303302,0.0,10.0,10.157908119142379
2020-03-22,RJ,Niterói/RJ,3303302,0.0,10.0,12.320589419406204
2020-03-23,RJ,Niterói/RJ,3303302,0.0,10.0,14.943118174681867
2020-03-24,RJ,Niterói/RJ,3303302,2.0,12.0,18.126075678133905
2020-03-25,RJ,Niterói/RJ,3303302,7.0,19.0,21.98264144870184
2020-03-26,RJ,Niterói/RJ,3303302,12.0,31.0,26.659523795726013
2020-03-27,RJ,Niterói/RJ,3303302,5.0,36.0,32.33272972129829
2020-03-28,RJ,Niterói/RJ,3303302,,,39.21150901923743
2020-03-29,RJ,Niterói/RJ,3303302,,,47.55348620658101
2020-03-30,RJ,Niterói/RJ,3303302,,,57.66767197659114
2020-03-31,RJ,Niterói/RJ,3303302,,,69.93354307267619
2020-04-01,RJ,Niterói/RJ,3303302,,,84.80775937861515
2020-04-02,RJ,Niterói/RJ,3303302,,,102.84379708562025
2020-04-03,RJ,Niterói/RJ,3303302,,,124.70387859954594
2020-04-04,RJ,Niterói/RJ,3303302,,,151.20752409119817
2020-04-05,RJ,Niterói/RJ,3303302,,,183.34304904202776
2020-03-11,RS,Porto Alegre/RS,4314902,1.0,1.0,0.9999999999999999
2020-03-12,RS,Porto Alegre/RS,4314902,1.0,2.0,1.3573444148712386
2020-03-13,RS,Porto Alegre/RS,4314902,2.0,4.0,1.841072859364553
2020-03-14,RS,Porto Alegre/RS,4314902,1.0,5.0,2.494307631621886
2020-03-15,RS,Porto Alegre/RS,4314902,0.0,5.0,3.3792915542147073
2020-03-16,RS,Porto Alegre/RS,4314902,3.0,8.0,4.568855627089607
2020-03-17,RS,Porto Alegre/RS,4314902,8.0,16.0,6.180255992885588
2020-03-18,RS,Porto Alegre/RS,4314902,5.0,21.0,8.367767083441757
2020-03-19,RS,Porto Alegre/RS,4314902,2.0,23.0,11.32861794617719
2020-03-20,RS,Porto Alegre/RS,4314902,9.0,32.0,15.330031315488725
2020-03-21,RS,Porto Alegre/RS,4314902,4.0,36.0,20.739245703414777
2020-03-22,RS,Porto Alegre/RS,4314902,4.0,40.0,28.06448975448517
2020-03-23,RS,Porto Alegre/RS,4314902,1.0,41.0,37.968142876124695
2020-03-24,RS,Porto Alegre/RS,4314902,7.0,48.0,51.36846903579816
2020-03-25,RS,Porto Alegre/RS,4314902,40.0,88.0,69.4997105049867
2020-03-26,RS,Porto Alegre/RS,4314902,15.0,103.0,94.02153704375583
2020-03-27,RS,Porto Alegre/RS,4314902,4.0,107.0,127.19038118611772
2020-03-28,RS,Porto Alegre/RS,4314902,,,172.05541654936562
2020-03-29,RS,Porto Alegre/RS,4314902,,,232.7336791729056
2020-03-30,RS,Porto Alegre/RS,4314902,,,314.8134414665097
2020-03-31,RS,Porto Alegre/RS,4314902,,,425.7814366134098
2020-04-01,RS,Porto Alegre/RS,4314902,,,575.8249230893739
2020-04-02,RS,Porto Alegre/RS,4314902,,,778.7187661340214
2020-04-03,RS,Porto Alegre/RS,4314902,,,1053.0153981177143
2020-04-04,RS,Porto Alegre/RS,4314902,,,1423.763576402389
2020-04-05,RS,Porto Alegre/RS,4314902,,,1924.7304572329806
2020-03-12,PE,Recife/PE,2611606,2.0,2.0,1.0
2020-03-13,PE,Recife/PE,2611606,0.0,2.0,1.3021689461097812
2020-03-14,PE,Recife/PE,2611606,4.0,6.0,1.6947698592250222
2020-03-15,PE,Recife/PE,2611606,1.0,7.0,2.203384890927683
2020-03-16,PE,Recife/PE,2611606,6.0,13.0,2.8673665080370827
2020-03-17,PE,Recife/PE,2611606,1.0,14.0,3.72426430993879
2020-03-18,PE,Recife/PE,2611606,3.0,17.0,4.836309792235275
2020-03-19,PE,Recife/PE,2611606,6.0,23.0,6.288806700590583
2020-03-20,PE,Recife/PE,2611606,1.0,24.0,8.172789654591314
2020-03-21,PE,Recife/PE,2611606,2.0,26.0,10.627856127102245
2020-03-22,PE,Recife/PE,2611606,3.0,29.0,13.812248374190567
2020-03-23,PE,Recife/PE,2611606,1.0,30.0,17.942954362769754
2020-03-24,PE,Recife/PE,2611606,0.0,30.0,23.311252954276437
2020-03-25,PE,Recife/PE,2611606,3.0,33.0,30.293896495860015
2020-03-26,PE,Recife/PE,2611606,0.0,33.0,39.36001862538803
2020-03-27,PE,Recife/PE,2611606,8.0,41.0,51.139733109108484
2020-03-28,PE,Recife/PE,2611606,,,66.44363268547357
2020-03-29,PE,Recife/PE,2611606,,,86.32486059476517
2020-03-30,PE,Recife/PE,2611606,,,112.14482182641578
2020-03-31,PE,Recife/PE,2611606,,,145.69002745101068
2020-04-01,PE,Recife/PE,2611606,,,189.26134899857578
2020-04-02,PE,Recife/PE,2611606,,,245.8509111095919
2020-04-03,PE,Recife/PE,2611606,,,319.36292485264437
2020-04-04,PE,Recife/PE,2611606,,,414.79664115375647
2020-04-05,PE,Recife/PE,2611606,,,538.7061597098466
2020-03-12,RS,Caxias do Sul/RS,4305108,1.0,1.0,1.0
2020-03-13,RS,Caxias do Sul/RS,4305108,0.0,1.0,1.1104295559648434
2020-03-14,RS,Caxias do Sul/RS,4305108,0.0,1.0,1.2330242690517903
2020-03-15,RS,Caxias do Sul/RS,4305108,0.0,1.0,1.3690652623682924
2020-03-16,RS,Caxias do Sul/RS,4305108,1.0,2.0,1.520226078602958
2020-03-17,RS,Caxias do Sul/RS,4305108,0.0,2.0,1.6878779758927245
2020-03-18,RS,Caxias do Sul/RS,4305108,0.0,2.0,1.8741461169067992
2020-03-19,RS,Caxias do Sul/RS,4305108,0.0,2.0,2.0809740604277
2020-03-20,RS,Caxias do Sul/RS,4305108,0.0,2.0,2.3103639037325587
2020-03-21,RS,Caxias do Sul/RS,4305108,0.0,2.0,2.565463556966876
2020-03-22,RS,Caxias do Sul/RS,4305108,0.0,2.0,2.84920964480281
2020-03-23,RS,Caxias do Sul/RS,4305108,0.0,2.0,3.1642270520211824
2020-03-24,RS,Caxias do Sul/RS,4305108,0.0,2.0,3.513217303083558
2020-03-25,RS,Caxias do Sul/RS,4305108,1.0,3.0,3.901086477245689
2020-03-26,RS,Caxias do Sul/RS,4305108,3.0,6.0,4.332528266266685
2020-03-27,RS,Caxias do Sul/RS,4305108,0.0,6.0,4.811526215307926
2020-03-28,RS,Caxias do Sul/RS,4305108,,,5.342134364780549
2020-03-29,RS,Caxias do Sul/RS,4305108,,,5.931687191361143
2020-03-30,RS,Caxias do Sul/RS,4305108,,,6.587542270077985
2020-03-31,RS,Caxias do Sul/RS,4305108,,,7.315803373935649
2020-04-01,RS,Caxias do Sul/RS,4305108,,,8.122616457976541
2020-04-02,RS,Caxias do Sul/RS,4305108,,,9.018060201940456
2020-04-03,RS,Caxias do Sul/RS,4305108,,,10.013217754951174
2020-04-04,RS,Caxias do Sul/RS,4305108,,,11.117553915696003
2020-04-05,RS,Caxias do Sul/RS,4305108,,,12.34381277230549
2020-03-12,PR,Curitiba/PR,4106902,5.0,5.0,1.0
2020-03-13,PR,Curitiba/PR,4106902,0.0,5.0,1.3495607573581496
2020-03-14,PR,Curitiba/PR,4106902,0.0,5.0,1.8198467985974145
2020-03-15,PR,Curitiba/PR,4106902,0.0,5.0,2.4501578738900203
2020-03-16,PR,Curitiba/PR,4106902,2.0,7.0,3.3031478488444765
